session_key,user_key,group_code,registration_date,user_platform,event_platform,session_start_time,session_day,session_end_time,duration_mins,plans_count,accounts_count,banking_usage,budgets_created,budgeting_usage,library_views,library_banking_views,library_budgeting_views,library_investing_views,credit_usage,dashboard_visits,goals_created,goal_module_usage,internship_submissions,investing_usage,logins,onboarding_info_completed,onboarding_avatar_done,onboarding_hobbies_set,onboarding_questions_answered,qa_interactions,saving_entries,settings_visits,signups,summerjob_usage,tax_module_usage,tuition_fees_recorded
20d4f159-a14e-4795-ab93-2a7b3fc16a2b,82da000f-85b9-4ca8-96c7-14728ab655fa,group_2,2123-03-12 18:13:42.297004,Tablet,Mobile,2127-05-10 16:58:47.312791,2127-05-10,2127-05-10 17:14:47.312791,16,5,0,1,3,1,2,1,4,2,0,2,5,0,1,1,2,2,2,1,3,5,2,1,0,1,2,0
6b153ec0-5642-4b96-a28c-18c042446fc8,78653cba-8305-4e5d-8a24-d326a4f42c80,group_2,2124-11-17 00:10:56.067542,Desktop,Tablet,2125-04-30 09:16:47.560100,2125-04-30,2125-04-30 11:01:47.560100,105,0,3,0,5,0,1,4,4,0,1,4,5,1,0,0,3,0,3,1,4,3,0,3,0,0,2,5
70bc4a37-6f76-49b9-8690-e03b45010737,78653cba-8305-4e5d-8a24-d326a4f42c80,group_2,2124-11-17 00:10:56.067542,Desktop,Desktop,2125-04-07 09:58:30.516497,2125-04-07,2125-04-07 10:40:30.516497,42,5,1,0,5,0,5,0,0,3,1,0,1,0,1,0,2,3,5,2,2,3,5,4,5,0,1,5
4f9aa08f-84bf-4283-8ab2-cdf5dcec6d94,78653cba-8305-4e5d-8a24-d326a4f42c80,group_2,2124-11-17 00:10:56.067542,Desktop,Desktop,2127-02-21 02:40:02.359039,2127-02-21,2127-02-21 03:29:02.359039,49,1,4,0,3,1,5,3,3,3,0,3,5,0,4,1,4,4,3,0,1,3,1,5,0,2,2,2
c78c0702-a818-4e60-958b-c1a46d9bd65a,78653cba-8305-4e5d-8a24-d326a4f42c80,group_2,2124-11-17 00:10:56.067542,Desktop,Mobile,2125-02-23 09:28:46.805948,2125-02-23,2125-02-23 10:44:46.805948,76,3,0,0,4,0,2,5,2,4,1,4,0,1,0,2,5,1,0,5,1,5,0,2,2,1,1,1
7decb579-8152-4fbb-bf8f-84cb84914dcb,78653cba-8305-4e5d-8a24-d326a4f42c80,group_2,2124-11-17 00:10:56.067542,Desktop,Desktop,2125-07-07 14:51:28.283799,2125-07-07,2125-07-07 15:30:28.283799,39,1,3,0,2,0,0,3,1,3,1,4,0,0,3,1,1,1,1,0,1,5,5,1,3,2,1,4
e5334d46-814d-4ba9-afd3-f960cd9032bc,78653cba-8305-4e5d-8a24-d326a4f42c80,group_2,2124-11-17 00:10:56.067542,Desktop,Tablet,2125-07-11 03:57:23.114043,2125-07-11,2125-07-11 04:57:23.114043,60,3,4,0,4,0,5,3,5,0,0,1,4,1,4,0,3,4,2,3,0,2,4,3,5,0,0,1
59c74534-9a39-45cc-9f00-9d1f954d67ab,78653cba-8305-4e5d-8a24-d326a4f42c80,group_2,2124-11-17 00:10:56.067542,Desktop,Tablet,2125-07-05 18:10:56.649695,2125-07-05,2125-07-05 19:48:56.649695,98,2,3,0,2,0,1,1,4,0,0,3,2,0,3,1,2,2,3,3,0,0,1,4,0,0,0,1
cc9df747-58e2-4640-8574-5da9e22791d1,78653cba-8305-4e5d-8a24-d326a4f42c80,group_2,2124-11-17 00:10:56.067542,Desktop,Desktop,2127-06-16 10:50:22.794724,2127-06-16,2127-06-16 11:32:22.794724,42,2,1,2,5,0,2,3,5,2,0,1,4,1,0,0,2,5,5,2,4,2,5,1,0,0,1,2
5c02a448-cafd-4998-b677-614dd8e5e325,78653cba-8305-4e5d-8a24-d326a4f42c80,group_2,2124-11-17 00:10:56.067542,Desktop,Mobile,2127-10-12 20:46:03.203922,2127-10-12,2127-10-12 22:09:03.203922,83,3,2,0,5,0,3,2,3,0,1,1,5,0,2,1,5,1,1,0,2,5,2,2,1,1,0,1
22756c48-71bf-4ddd-b5f9-69671f044869,4690a982-826f-4035-be57-0c53b7a6ee2b,group_2,2124-03-07 07:11:36.892295,Desktop,Mobile,2127-01-15 07:56:43.764458,2127-01-15,2127-01-15 09:44:43.764458,108,0,3,1,3,1,2,0,1,1,1,4,1,2,2,1,2,1,1,0,4,0,1,1,3,0,1,0
b926997e-d896-43e2-9b84-843613e7639c,4690a982-826f-4035-be57-0c53b7a6ee2b,group_2,2124-03-07 07:11:36.892295,Desktop,Tablet,2126-11-20 04:25:38.927077,2126-11-20,2126-11-20 05:38:38.927077,73,5,3,0,5,0,1,5,5,3,0,0,4,0,3,1,2,0,5,4,3,0,4,3,1,0,0,2
2a816ac1-4321-4bfd-9188-9f59e51eb1d0,4690a982-826f-4035-be57-0c53b7a6ee2b,group_2,2124-03-07 07:11:36.892295,Desktop,Desktop,2125-01-12 07:23:03.427875,2125-01-12,2125-01-12 08:08:03.427875,45,2,2,0,5,1,4,4,1,3,0,2,0,1,1,0,3,1,4,5,3,2,1,2,3,4,0,2
289fa919-1580-4196-bff1-24de285428a5,4690a982-826f-4035-be57-0c53b7a6ee2b,group_2,2124-03-07 07:11:36.892295,Desktop,Mobile,2127-05-08 18:25:02.724860,2127-05-08,2127-05-08 19:54:02.724860,89,5,5,1,2,0,1,4,2,3,1,0,3,2,2,0,0,5,2,2,0,1,2,0,2,1,1,3
2a9d78f9-5181-40f0-9b0d-d2fecc5f5b38,4690a982-826f-4035-be57-0c53b7a6ee2b,group_2,2124-03-07 07:11:36.892295,Desktop,Tablet,2125-02-20 13:13:30.669683,2125-02-20,2125-02-20 14:18:30.669683,65,5,5,1,1,1,5,4,4,2,1,4,5,1,0,1,1,4,1,1,5,0,0,5,3,0,2,5
06fe2548-6fbd-4ea6-abd2-d26035a40cb4,55ffe2bf-4e98-4c88-a889-5ab5443cb4e4,group_1,2124-03-28 05:55:23.684986,Desktop,Desktop,2126-04-16 04:18:50.689380,2126-04-16,2126-04-16 05:02:50.689380,44,4,5,1,1,0,3,1,0,0,0,3,1,1,4,1,1,2,5,0,3,3,0,3,5,1,2,0
cf9fcfb4-1845-4f20-9b40-b59f165d9c5c,55ffe2bf-4e98-4c88-a889-5ab5443cb4e4,group_1,2124-03-28 05:55:23.684986,Desktop,Desktop,2124-10-25 14:06:17.797177,2124-10-25,2124-10-25 14:30:17.797177,24,3,2,1,4,0,3,2,2,5,2,3,1,0,3,0,2,0,4,0,4,5,4,5,0,0,0,2
4d2c5527-cf9e-47a4-989b-042d401f38b9,55ffe2bf-4e98-4c88-a889-5ab5443cb4e4,group_1,2124-03-28 05:55:23.684986,Desktop,Mobile,2127-08-19 17:50:26.793126,2127-08-19,2127-08-19 17:53:26.793126,3,0,0,1,4,0,4,5,1,1,0,2,4,1,4,1,4,2,4,4,3,0,4,5,4,0,1,2
38c5ec5c-7cc7-4639-8d54-6052f7eb182f,55ffe2bf-4e98-4c88-a889-5ab5443cb4e4,group_1,2124-03-28 05:55:23.684986,Desktop,Mobile,2126-08-07 23:57:45.471622,2126-08-07,2126-08-08 01:22:45.471622,85,5,3,2,3,0,0,4,3,5,1,2,1,0,4,0,3,0,4,0,3,3,2,0,1,1,0,4
94fd6014-1742-45fc-9eae-9cdcfa9661bc,55ffe2bf-4e98-4c88-a889-5ab5443cb4e4,group_1,2124-03-28 05:55:23.684986,Desktop,Desktop,2127-07-27 22:46:32.817554,2127-07-27,2127-07-28 00:20:32.817554,94,0,1,1,3,0,0,0,2,2,2,2,3,1,4,1,5,2,1,5,4,5,2,1,3,0,0,4
173dbc24-493f-4aa5-9e5e-b4fbf5aececa,2167ea12-5582-4a69-bf71-e898982ddab7,group_2,2124-03-15 17:07:32.997531,Mobile,Desktop,2127-05-05 21:22:57.787115,2127-05-05,2127-05-05 22:31:57.787115,69,3,5,0,5,0,0,1,1,4,0,2,5,1,3,1,5,0,4,3,5,4,2,2,1,1,2,1
efdca118-e1b3-49e7-8495-95a6dbfcf55f,2167ea12-5582-4a69-bf71-e898982ddab7,group_2,2124-03-15 17:07:32.997531,Mobile,Tablet,2124-10-17 12:38:00.911020,2124-10-17,2124-10-17 13:39:00.911020,61,5,2,0,3,1,5,4,1,3,2,0,5,3,2,2,4,4,3,3,0,5,5,4,3,0,1,0
d8443d1f-024d-447d-8eee-2606f251d3d8,2167ea12-5582-4a69-bf71-e898982ddab7,group_2,2124-03-15 17:07:32.997531,Mobile,Mobile,2126-09-07 02:16:54.706046,2126-09-07,2126-09-07 02:35:54.706046,19,0,3,1,3,0,0,5,1,0,0,2,0,1,1,1,3,0,0,0,1,2,5,0,4,0,0,0
0f220797-7eac-4133-9caa-d2618b14430d,2167ea12-5582-4a69-bf71-e898982ddab7,group_2,2124-03-15 17:07:32.997531,Mobile,Mobile,2126-06-14 16:35:40.744100,2126-06-14,2126-06-14 18:27:40.744100,112,3,5,1,4,0,5,2,1,2,0,3,4,0,3,0,0,4,5,1,2,5,5,4,5,0,0,4
37b73229-36f9-45c3-ad33-cd8f38809efe,2167ea12-5582-4a69-bf71-e898982ddab7,group_2,2124-03-15 17:07:32.997531,Mobile,Desktop,2124-10-30 10:08:39.814255,2124-10-30,2124-10-30 12:03:39.814255,115,4,0,0,0,0,5,1,3,1,0,1,4,0,1,0,4,0,2,0,4,2,1,0,1,0,2,2
eeeb7a5c-0215-476a-8f16-efa11362c23b,2167ea12-5582-4a69-bf71-e898982ddab7,group_2,2124-03-15 17:07:32.997531,Mobile,Desktop,2127-02-24 08:14:07.665852,2127-02-24,2127-02-24 09:31:07.665852,77,0,5,0,3,1,2,0,1,4,2,0,3,0,2,0,5,0,0,3,0,5,3,4,2,0,0,5
3be4dcda-5825-4d88-99b1-4bccbdb426fe,2167ea12-5582-4a69-bf71-e898982ddab7,group_2,2124-03-15 17:07:32.997531,Mobile,Tablet,2127-05-09 12:14:13.121034,2127-05-09,2127-05-09 13:14:13.121034,60,0,0,1,1,0,0,2,4,2,1,5,4,0,1,0,5,5,4,1,1,1,2,0,0,0,0,1
91b7e528-6c0d-4aaa-a6e8-85e77ccbb033,2167ea12-5582-4a69-bf71-e898982ddab7,group_2,2124-03-15 17:07:32.997531,Mobile,Tablet,2126-06-27 05:37:35.196030,2126-06-27,2126-06-27 07:33:35.196030,116,4,5,1,1,2,4,3,3,4,0,0,0,1,4,1,4,1,4,0,1,3,5,4,0,0,0,5
390d3db1-37e3-4857-8771-c454906ab4bf,7461fba1-17f4-4402-9e3f-946a26871bf8,group_2,2123-07-12 13:32:09.606011,Mobile,Tablet,2127-09-19 22:56:26.365573,2127-09-19,2127-09-20 00:27:26.365573,91,3,1,0,3,1,5,0,0,5,1,3,3,0,4,0,4,1,1,3,2,2,5,0,2,0,0,5
c1e5fd5e-1fc8-496c-9c99-1b2050a2aebc,7461fba1-17f4-4402-9e3f-946a26871bf8,group_2,2123-07-12 13:32:09.606011,Mobile,Desktop,2127-09-24 04:56:35.858864,2127-09-24,2127-09-24 06:52:35.858864,116,2,2,0,0,1,4,4,0,3,1,3,0,1,5,3,5,5,3,4,4,0,0,2,2,0,0,2
a9169e32-4a34-486a-a5fb-842a77e504e8,7461fba1-17f4-4402-9e3f-946a26871bf8,group_2,2123-07-12 13:32:09.606011,Mobile,Tablet,2124-10-27 23:08:22.432521,2124-10-27,2124-10-27 23:50:22.432521,42,3,3,2,3,0,1,1,2,1,0,3,0,0,1,0,2,1,1,1,4,3,1,3,2,0,1,0
d5041dc2-c552-46af-af02-d7bab576eaac,7461fba1-17f4-4402-9e3f-946a26871bf8,group_2,2123-07-12 13:32:09.606011,Mobile,Desktop,2127-07-25 21:49:52.659921,2127-07-25,2127-07-25 22:39:52.659921,50,2,1,0,2,1,2,3,4,1,0,5,0,1,4,0,3,1,2,4,2,2,5,5,3,1,0,1
119aec59-3f09-4c53-a258-25be778f498e,7461fba1-17f4-4402-9e3f-946a26871bf8,group_2,2123-07-12 13:32:09.606011,Mobile,Desktop,2125-04-13 21:34:55.929454,2125-04-13,2125-04-13 23:03:55.929454,89,1,3,0,5,0,3,1,2,5,0,4,2,0,5,0,0,3,5,3,5,4,4,0,4,0,1,2
067a1353-56d6-4a55-8958-5b748044a765,b8cb2de2-dd31-4d45-843e-600bf7e396d7,group_3,2127-08-25 22:40:09.039220,Mobile,Desktop,2127-11-07 01:04:29.457526,2127-11-07,2127-11-07 01:41:29.457526,37,0,2,1,5,0,1,3,1,5,0,0,1,1,2,1,0,1,4,2,1,3,1,5,0,0,1,5
b550a852-21f8-4301-8d7b-2e248f7ecbf7,b8cb2de2-dd31-4d45-843e-600bf7e396d7,group_3,2127-08-25 22:40:09.039220,Mobile,Mobile,2127-11-12 11:52:50.696644,2127-11-12,2127-11-12 12:46:50.696644,54,2,4,0,4,0,3,4,4,5,1,3,2,1,0,0,0,0,2,1,3,5,3,4,4,1,1,3
d42fd604-cca2-453c-aae8-ad0faa43f24e,b8cb2de2-dd31-4d45-843e-600bf7e396d7,group_3,2127-08-25 22:40:09.039220,Mobile,Desktop,2127-12-05 06:22:13.752424,2127-12-05,2127-12-05 07:17:13.752424,55,0,0,1,5,1,3,1,3,2,1,3,4,0,4,0,0,3,5,5,5,3,4,2,4,0,1,2
6a303159-714b-49ec-9ad8-55c6ae775e16,b8cb2de2-dd31-4d45-843e-600bf7e396d7,group_3,2127-08-25 22:40:09.039220,Mobile,Desktop,2127-08-31 07:16:17.479567,2127-08-31,2127-08-31 08:34:17.479567,78,5,5,1,3,0,3,0,4,2,0,2,5,0,4,2,4,3,1,4,1,0,4,4,2,0,0,2
d86fe159-1566-45de-97ed-25de9ea4feb9,b8cb2de2-dd31-4d45-843e-600bf7e396d7,group_3,2127-08-25 22:40:09.039220,Mobile,Tablet,2127-10-29 03:25:05.698238,2127-10-29,2127-10-29 04:29:05.698238,64,2,5,0,4,1,2,3,5,0,1,3,4,1,2,0,0,3,1,2,3,3,0,4,3,0,1,0
61ceb9f8-5115-4a9c-8fe6-0c5a291bee53,3fa279e1-e307-432a-b3fd-cf9b6f30f39a,group_2,2125-04-03 22:56:40.549492,Desktop,Desktop,2127-07-06 18:05:30.984352,2127-07-06,2127-07-06 18:31:30.984352,26,2,5,0,0,0,1,4,3,3,0,3,3,0,0,0,4,4,1,0,1,1,4,3,3,0,1,3
48de8b94-8315-4aed-9c87-4521977e1ae8,3fa279e1-e307-432a-b3fd-cf9b6f30f39a,group_2,2125-04-03 22:56:40.549492,Desktop,Tablet,2126-03-17 11:05:35.172680,2126-03-17,2126-03-17 11:40:35.172680,35,3,5,0,3,1,3,3,4,5,0,0,0,2,2,0,4,4,1,1,1,2,3,5,3,1,0,2
272dd29f-242e-47f7-b177-b30564f649fe,3fa279e1-e307-432a-b3fd-cf9b6f30f39a,group_2,2125-04-03 22:56:40.549492,Desktop,Tablet,2125-08-27 14:45:54.280896,2125-08-27,2125-08-27 15:07:54.280896,22,4,2,0,5,1,3,0,5,5,0,2,5,0,3,0,0,0,2,3,4,5,3,3,0,1,1,1
549c293c-2d46-485f-8329-5079fcd861ab,cf7133fe-6e24-4c84-8ed4-7d975a91ef7d,group_1,2126-01-17 08:51:42.074107,Mobile,Desktop,2127-06-20 12:15:20.984686,2127-06-20,2127-06-20 14:03:20.984686,108,4,2,0,0,1,3,4,5,4,0,2,4,1,3,0,4,2,1,5,2,1,1,4,0,0,1,1
bec22b83-4195-4194-bddf-3099344f3286,cf7133fe-6e24-4c84-8ed4-7d975a91ef7d,group_1,2126-01-17 08:51:42.074107,Mobile,Mobile,2126-05-09 12:37:28.309211,2126-05-09,2126-05-09 13:16:28.309211,39,2,0,1,5,0,1,1,0,3,1,2,4,0,5,0,1,2,1,0,1,3,3,5,1,0,0,0
892a6cd9-48ed-4f4e-a259-0d0e9391e95f,cf7133fe-6e24-4c84-8ed4-7d975a91ef7d,group_1,2126-01-17 08:51:42.074107,Mobile,Mobile,2127-11-01 20:05:43.504059,2127-11-01,2127-11-01 21:56:43.504059,111,5,1,1,2,2,4,4,2,4,0,5,0,0,5,1,0,4,3,4,2,3,5,0,0,1,0,1
b282b0b4-5022-453b-bbc8-1fb16aae9996,cf7133fe-6e24-4c84-8ed4-7d975a91ef7d,group_1,2126-01-17 08:51:42.074107,Mobile,Mobile,2127-10-06 20:27:02.010088,2127-10-06,2127-10-06 20:56:02.010088,29,0,0,0,5,0,1,5,5,4,0,4,4,0,3,1,5,2,4,1,1,2,0,1,1,1,2,5
55a6e9a6-f57d-44b2-8672-140f73367ea2,cf7133fe-6e24-4c84-8ed4-7d975a91ef7d,group_1,2126-01-17 08:51:42.074107,Mobile,Desktop,2127-08-23 21:25:17.714375,2127-08-23,2127-08-23 22:33:17.714375,68,0,1,0,5,0,2,0,0,0,2,4,1,0,5,0,2,1,4,5,1,2,0,5,4,2,0,3
62e0076c-ae41-451e-b4f7-5f1d11ef9670,cf7133fe-6e24-4c84-8ed4-7d975a91ef7d,group_1,2126-01-17 08:51:42.074107,Mobile,Mobile,2126-06-06 22:56:08.203494,2126-06-06,2126-06-06 23:10:08.203494,14,5,2,0,4,1,3,1,1,0,0,4,1,1,3,0,5,1,3,2,4,0,3,3,0,0,1,5
f7f07d89-e687-46c3-a605-0afbfcf2c818,cf7133fe-6e24-4c84-8ed4-7d975a91ef7d,group_1,2126-01-17 08:51:42.074107,Mobile,Tablet,2127-05-18 23:26:21.883071,2127-05-18,2127-05-19 00:45:21.883071,79,1,1,0,1,0,0,3,4,5,0,3,1,1,3,0,3,5,1,3,3,3,3,5,1,0,0,1
0b420c40-e9c9-4a34-b2ce-c798a93d822e,cf7133fe-6e24-4c84-8ed4-7d975a91ef7d,group_1,2126-01-17 08:51:42.074107,Mobile,Mobile,2127-02-27 13:06:40.284920,2127-02-27,2127-02-27 14:18:40.284920,72,1,1,0,2,1,0,0,5,2,0,0,0,0,3,0,2,1,1,3,5,3,4,1,4,3,0,4
15014b4e-6d00-4266-b409-0a19522f3dfe,cf7133fe-6e24-4c84-8ed4-7d975a91ef7d,group_1,2126-01-17 08:51:42.074107,Mobile,Desktop,2127-08-19 14:57:08.067966,2127-08-19,2127-08-19 16:41:08.067966,104,4,4,0,4,1,0,3,3,2,0,5,0,0,0,0,2,2,5,2,4,1,1,4,0,0,0,2
fe191d89-78bf-4730-85fe-660aafec731f,a2f0c96c-91b8-4db5-9540-72645b665e53,group_2,2124-09-30 15:28:50.943424,Desktop,Desktop,2126-03-11 00:53:21.865175,2126-03-11,2126-03-11 02:52:21.865175,119,2,2,0,0,0,4,0,1,2,0,3,5,0,4,0,4,2,2,0,4,4,3,3,5,2,0,2
97b96597-3cfd-4295-9619-3f84bd554a91,a2f0c96c-91b8-4db5-9540-72645b665e53,group_2,2124-09-30 15:28:50.943424,Desktop,Mobile,2126-07-16 00:43:02.055443,2126-07-16,2126-07-16 02:05:02.055443,82,4,5,0,0,2,5,1,0,4,0,4,1,0,1,0,0,0,0,2,3,4,5,5,3,1,0,0
5fe664ca-9a16-4cc1-8e5c-aab2c0669ae3,a2f0c96c-91b8-4db5-9540-72645b665e53,group_2,2124-09-30 15:28:50.943424,Desktop,Mobile,2127-06-03 14:46:18.265543,2127-06-03,2127-06-03 15:39:18.265543,53,2,5,0,2,0,2,5,4,0,0,1,3,2,1,0,1,2,3,4,3,3,4,2,4,0,1,3
3dbb7939-6894-439b-9758-fb95ee1f8f88,a2f0c96c-91b8-4db5-9540-72645b665e53,group_2,2124-09-30 15:28:50.943424,Desktop,Desktop,2124-11-26 11:50:41.861585,2124-11-26,2124-11-26 12:05:41.861585,15,3,3,0,2,1,5,3,5,3,0,2,4,0,2,0,2,2,4,1,3,1,0,1,1,0,0,3
1dce89a3-c0f0-4e31-ac6a-44b682720de5,a2f0c96c-91b8-4db5-9540-72645b665e53,group_2,2124-09-30 15:28:50.943424,Desktop,Mobile,2127-12-14 04:33:07.719361,2127-12-14,2127-12-14 05:46:07.719361,73,1,4,1,5,0,2,5,2,1,1,3,5,0,0,1,2,0,3,5,5,4,2,3,2,0,0,3
036b213d-5513-4520-be45-342411d897be,a2f0c96c-91b8-4db5-9540-72645b665e53,group_2,2124-09-30 15:28:50.943424,Desktop,Tablet,2125-02-16 03:21:46.100249,2125-02-16,2125-02-16 04:59:46.100249,98,0,2,0,4,0,3,1,1,2,0,5,5,0,1,0,5,4,2,2,3,2,2,1,4,1,1,0
2f9bed7f-4751-4a2a-a51c-0a5a214c0204,a2f0c96c-91b8-4db5-9540-72645b665e53,group_2,2124-09-30 15:28:50.943424,Desktop,Tablet,2126-04-18 08:53:24.393039,2126-04-18,2126-04-18 09:49:24.393039,56,0,5,0,1,0,0,5,4,0,0,1,0,2,5,1,0,2,3,0,0,5,0,1,5,1,0,2
2f758fde-f5b7-4450-8f84-58c97d38bde1,a2f0c96c-91b8-4db5-9540-72645b665e53,group_2,2124-09-30 15:28:50.943424,Desktop,Desktop,2126-12-24 05:35:39.676902,2126-12-24,2126-12-24 06:21:39.676902,46,1,3,1,5,0,1,3,5,0,2,0,5,0,0,0,0,4,3,2,2,4,0,2,2,0,2,5
6c4579ef-4c3a-4d37-ab51-2c9f40fc394f,a2f0c96c-91b8-4db5-9540-72645b665e53,group_2,2124-09-30 15:28:50.943424,Desktop,Desktop,2127-02-28 16:42:46.469400,2127-02-28,2127-02-28 17:46:46.469400,64,2,2,1,4,0,5,3,5,5,0,1,2,1,5,0,3,5,5,5,5,5,0,5,0,2,0,5
3b4904c7-ff37-41f7-811a-167e66cc0fcd,cd62e6a7-a4b0-42b7-959d-b508695a2018,group_1,2127-05-07 08:51:19.128720,Tablet,Desktop,2127-06-13 08:58:44.881104,2127-06-13,2127-06-13 10:57:44.881104,119,4,2,1,4,2,2,3,0,1,0,5,5,0,0,2,2,0,4,3,0,4,5,3,1,1,0,4
24af2e52-ad5c-48ed-bde9-d392e6e661e4,cd62e6a7-a4b0-42b7-959d-b508695a2018,group_1,2127-05-07 08:51:19.128720,Tablet,Desktop,2127-07-23 12:25:38.112774,2127-07-23,2127-07-23 12:56:38.112774,31,1,1,0,4,1,4,5,2,3,0,0,1,0,4,1,4,3,0,3,4,3,3,5,2,0,1,4
85752139-2807-40ea-9d59-00a201cc078c,cd62e6a7-a4b0-42b7-959d-b508695a2018,group_1,2127-05-07 08:51:19.128720,Tablet,Desktop,2127-07-27 17:31:20.459356,2127-07-27,2127-07-27 18:03:20.459356,32,4,3,0,5,0,3,4,0,4,0,4,2,1,1,1,0,5,5,5,5,0,5,5,1,0,0,4
3678c275-0a9d-469d-8932-65ee31e5b23d,cd62e6a7-a4b0-42b7-959d-b508695a2018,group_1,2127-05-07 08:51:19.128720,Tablet,Mobile,2127-06-03 16:19:41.656745,2127-06-03,2127-06-03 16:29:41.656745,10,3,1,0,2,1,3,1,0,1,2,1,3,1,4,1,2,3,3,2,3,3,0,1,4,0,0,2
c7744496-d54d-4b16-9486-1640b983de5b,2f5c2bcd-a47f-447d-a03b-75c419f62129,group_3,2126-01-02 12:15:33.221210,Tablet,Mobile,2126-11-07 04:43:05.931700,2126-11-07,2126-11-07 04:45:05.931700,2,2,5,0,4,0,4,5,4,3,0,1,1,0,5,1,2,1,0,4,4,0,3,2,0,0,0,1
399906ed-82f6-45db-95f1-3c494367de78,4a4d192c-3ba4-4fdb-9e80-470c02796ca4,group_2,2124-08-14 07:20:39.703956,Tablet,Desktop,2126-03-04 14:26:45.246439,2126-03-04,2126-03-04 15:37:45.246439,71,4,5,0,0,1,0,5,1,1,0,4,3,0,2,0,2,2,3,5,1,5,2,0,1,0,1,0
d69408ee-dcb4-43d1-bf34-e081b756b976,4a4d192c-3ba4-4fdb-9e80-470c02796ca4,group_2,2124-08-14 07:20:39.703956,Tablet,Desktop,2127-05-13 04:17:23.517788,2127-05-13,2127-05-13 04:23:23.517788,6,1,3,1,1,1,4,0,3,3,0,2,5,1,2,1,1,4,0,0,0,2,1,2,3,0,1,1
4a57e4cd-a2cd-4ec1-940f-3cfa1985ae69,4a4d192c-3ba4-4fdb-9e80-470c02796ca4,group_2,2124-08-14 07:20:39.703956,Tablet,Mobile,2127-05-05 12:09:59.002352,2127-05-05,2127-05-05 13:43:59.002352,94,4,3,1,0,0,3,2,0,3,1,5,1,0,4,1,2,5,1,0,3,4,5,3,0,0,0,0
7e0b6a32-f41a-4bf3-9880-f392a2be5f6d,4a4d192c-3ba4-4fdb-9e80-470c02796ca4,group_2,2124-08-14 07:20:39.703956,Tablet,Mobile,2125-06-25 01:53:40.840531,2125-06-25,2125-06-25 03:23:40.840531,90,1,3,0,3,1,0,2,5,1,1,4,5,0,2,0,2,2,4,3,1,1,3,2,1,0,1,3
5b6da021-e1cf-4b33-849b-17d14a3a51f8,4a4d192c-3ba4-4fdb-9e80-470c02796ca4,group_2,2124-08-14 07:20:39.703956,Tablet,Desktop,2125-10-05 20:44:03.240531,2125-10-05,2125-10-05 22:43:03.240531,119,1,2,1,0,1,4,2,1,5,0,4,4,1,1,0,5,2,4,2,0,2,2,1,3,0,0,5
04fdd860-751e-4408-98f7-89b238be64f8,4a4d192c-3ba4-4fdb-9e80-470c02796ca4,group_2,2124-08-14 07:20:39.703956,Tablet,Desktop,2124-10-18 08:01:05.654250,2124-10-18,2124-10-18 08:40:05.654250,39,0,1,0,1,2,2,0,4,4,0,2,0,0,2,0,0,2,0,3,5,2,1,5,0,1,0,0
a3897e5f-406f-4cee-a5fa-3839a093a552,3c40fb13-91cf-4251-b4a7-1597254bba86,group_2,2123-10-06 22:33:42.684955,Tablet,Tablet,2124-04-19 15:19:30.915667,2124-04-19,2124-04-19 16:45:30.915667,86,2,0,0,0,1,1,3,4,3,0,1,3,1,2,1,3,5,5,2,0,1,0,5,5,1,1,1
f8181e4a-77bc-4c12-8bc8-5112b0fb6df7,3c40fb13-91cf-4251-b4a7-1597254bba86,group_2,2123-10-06 22:33:42.684955,Tablet,Mobile,2125-08-12 21:55:04.487006,2125-08-12,2125-08-12 23:41:04.487006,106,0,2,1,3,0,2,2,4,0,0,0,3,0,1,0,2,3,4,0,1,4,0,2,1,1,0,5
4b5799c0-7b41-4fcd-9d9c-9597dcdd90a9,3c40fb13-91cf-4251-b4a7-1597254bba86,group_2,2123-10-06 22:33:42.684955,Tablet,Tablet,2125-06-13 02:13:32.923114,2125-06-13,2125-06-13 02:41:32.923114,28,1,5,1,0,0,1,0,3,2,1,2,1,1,4,0,1,2,3,4,0,0,3,0,2,1,0,4
ed9c0d7d-a2b5-48a5-9db4-813ccef24e4e,3c40fb13-91cf-4251-b4a7-1597254bba86,group_2,2123-10-06 22:33:42.684955,Tablet,Tablet,2125-10-20 16:56:17.832385,2125-10-20,2125-10-20 17:00:17.832385,4,5,2,1,1,0,1,5,2,5,1,1,5,0,5,0,5,2,4,1,5,1,0,3,0,1,1,3
99165cfe-eb31-4e9b-bfba-23b291587697,3c40fb13-91cf-4251-b4a7-1597254bba86,group_2,2123-10-06 22:33:42.684955,Tablet,Desktop,2124-10-06 07:18:55.454543,2124-10-06,2124-10-06 08:05:55.454543,47,5,2,1,4,0,5,3,0,3,1,3,4,0,1,1,1,0,4,3,0,0,0,2,2,0,0,2
0dbe6737-5cf2-4030-8cfc-cd3a4e1cab0f,a70445e7-a933-46e8-88e8-4a76857c825b,group_1,2124-08-25 04:58:30.369267,Desktop,Mobile,2125-01-16 21:42:10.347737,2125-01-16,2125-01-16 22:11:10.347737,29,2,4,1,0,1,3,0,1,1,1,0,0,1,4,0,2,3,3,5,2,0,5,4,3,1,0,2
